"","PAPAG.05i","PANTA.05i","CAIEA.05i","FUNDO.05i","RINCO.05i","DOURO.05i","PAULO.05i","CANAL.05i","Pont2.05i","JDIAS.05i","SAIDA.05i","FIGUA.05i","PAPAG.06i","PANTA.06i","CAIEA.06i","FUNDO.06i","RINCO.06i","CANAL.06i","BABAL.06i","LMEIO.06i","TALHA.06i","PPRAI.06i","FIGUA.06i","PAPAG.06v","PANTA.06v","CAIEA.06v","FUNDO.06v","RINCO.06v","ALEMO.06v","DOURO.06v","PAULO.06v","CANAL.06v","TALHA.06v","BARRA.06v","PPRAI.06v","VEANA.06v","PANTA.07i","FUNDO.07i","LMEIO.07i","CAIEA.07i","RINCO.07i","FIGUA.07i","PPRAI.07i","DUNAS.07i","PAPAG.07v","PANTA.07v","CAIEA.07v","FUNDO.07v","RINCO.07v","DOURO.07v","CANAL.07v","BABAL.07v","TALHA.07v","BARRA.07v","PPRAI.07v","FIGUA.07v","PPRAI.08i","BARRA.08i","PAPAG.09v","PANTA.09v","CAIEA.09v","FUNDO.09v","RINCO.09v","LMEIO.09v","CANAL.09v","FIGUA.09v","PPRAI.09v","PRABA.12i","PPRAI.12i","BARRA.1.12i","BABAL.12i","FUNDO.12i","RINCO.12i","TALHA.12i","FIGUA.12i","PRABA.12v","PPRAI.12v","BARRA1.12v","BABAL.12v","FUNDO.12v","RINCO.12v","CANAL.12v","TALHA.12v","BARRA2.12v","PRABA.13v","PPRAI.13v","FUNDO.13v","BABAL.13v","FIGUA.13v","RINCO.13v","TALHA.13v","PRABA.14i","PPRAI.14i","BARRA.14i","BABAL.14i","FUNDO.14i","RINCO.14i","FIGUA.14i","TALHA.14i","BARRA.15v","PRABA.15v","PPRAI.15v","FUNDO.15v","BABAL.15v","RINCO.15v","TALHA.15v"
"SAIDA.05i",1.24618514557793,1.22352723384015,1.03529227478782,1.35947470426683,1.12156663102013,1.06815869620965,0.996948116462341,1.08757976341346,0.934638859183445,0.747711087346756,0,1.22352723384015,1.22352723384015,1.21503051693848,1.19633773975481,1.21057985570427,1.12156663102013,1.23152414386524,1.35300101519889,1.1805964537054,1.28179043545158,1.30849440285682,1.31949015414133,0.747711087346756,1.24618514557793,1.09664292810857,1.05559212331307,1.02810274510179,1.06815869620965,1.31949015414133,0.830790097051951,0.95163229298678,1.49542217469351,1.41234316498832,1.49542217469351,1.22352723384015,1.23152414386524,1.21503051693848,1.28179043545158,1.1555534986268,1.30036710842914,1.40745616441742,1.49542217469351,1.29603255140104,1.30849440285682,1.30849440285682,1.19633773975481,1.24618514557793,0.95163229298678,1.30849440285682,1.22352723384015,1.24618514557793,1.38038969971709,1.41671574444648,1.40745616441742,1.38860630507255,1.41671574444648,1.38860630507255,1.22352723384015,1.21503051693848,1.15032474976424,1.21057985570427,1.12156663102013,1.1805964537054,1.23152414386524,1.24618514557793,1.37080366013572,1.49542217469351,1.39572736304728,1.49542217469351,1.14355813358916,1.30849440285682,1.03529227478782,1.30036710842914,1.22352723384015,1.42065106595884,1.41234316498832,1.28179043545158,1.03529227478782,1.09664292810857,1.26535722474066,1.24618514557793,1.42065106595884,1.49542217469351,1.40195828877517,1.49542217469351,0.996948116462341,1.10189002345838,1.49542217469351,1.02810274510179,1.27110884848949,1.38860630507255,1.38860630507255,1.40195828877517,0.95163229298678,1.15032474976424,1.14355813358916,1.38860630507255,1.40195828877517,1.41234316498832,1.49542217469351,1.40745616441742,1.14355813358916,0.664632077641561,1.10189002345838,1.27387814881299
"FIGUA.05i",1.29603255140104,1.15032474976424,1.12156663102013,1.12156663102013,0.967626113036978,1.02810274510179,0.95163229298678,1.29603255140104,1.24618514557793,1.26535722474066,1.22352723384015,0,1.28179043545158,1.16310613587273,1.24618514557793,1.08757976341346,1.08002712616754,1.08002712616754,1.13936927595696,1.13936927595696,1.09664292810857,1.14355813358916,0.934638859183444,1.19633773975481,1.17497456583062,1.05559212331307,1.29150096905349,1.19633773975481,1.19633773975481,1.34587995722416,1.15032474976424,1.19633773975481,1.31949015414133,1.34587995722416,1.30849440285682,0.996948116462341,1.1805964537054,0.934638859183444,1.06815869620965,1.04029368674331,1.01960602820012,1.14355813358916,1.30849440285682,0.996948116462341,1.35947470426683,1.02810274510179,1.14355813358916,1.19633773975481,1.19633773975481,1.14355813358916,1.28179043545158,1.29603255140104,1.03529227478782,1.1805964537054,1.42065106595884,1.30849440285682,1.1805964537054,0.920259799811391,1.28179043545158,1.16310613587273,1.21503051693848,1.08757976341346,1.08002712616754,1.13936927595696,1.08002712616754,0.872329601904548,1.39572736304728,1.33800931419946,1.31949015414133,1.23152414386524,0.996948116462341,1.19633773975481,0.996948116462341,1.10531204216477,1.15032474976424,1.28179043545158,1.16310613587273,1.21503051693848,1.12156663102013,1.05559212331307,1.01688707879159,1.03529227478782,1.19633773975481,1.38860630507255,0.996948116462341,1.38038969971709,1.31949015414133,1.06815869620965,1.24618514557793,0.996948116462341,1.04679552228546,1.19633773975481,1.30849440285682,1.23152414386524,1.06815869620965,1.21503051693848,0.996948116462341,1.06815869620965,0.996948116462341,1.16310613587273,1.49542217469351,1.24618514557793,1.28179043545158,1.29603255140104,1.06815869620965,1.1077201294026
"PAPAG.06i",0.872329601904548,0.996948116462341,0.996948116462341,0.95163229298678,0.967626113036978,1.02810274510179,1.26535722474066,1.29603255140104,1.08757976341346,1.26535722474066,1.22352723384015,1.28179043545158,0,0.934638859183444,1.14355813358916,1.08757976341346,1.27110884848949,1.08002712616754,1.30036710842914,1.13936927595696,1.41234316498832,1.49542217469351,1.25930288395243,1.19633773975481,1.03529227478782,1.16310613587273,1.02318359321135,0.879660102760889,1.19633773975481,1.25930288395243,1.15032474976424,1.19633773975481,1.41234316498832,1.49542217469351,1.49542217469351,1.39572736304728,0.967626113036978,0.934638859183444,0.972024413550783,1.04029368674331,1.10531204216477,1.42065106595884,1.49542217469351,1.32926415528312,1.35947470426683,1.14355813358916,1.14355813358916,0.996948116462341,1.30849440285682,1.24618514557793,1.28179043545158,1.17497456583062,1.29603255140104,1.42744843948017,1.49542217469351,1.30849440285682,1.42744843948017,1.30849440285682,0,0.934638859183444,1.21503051693848,1.08757976341346,1.27110884848949,1.13936927595696,1.08002712616754,1.17497456583062,1.49542217469351,1.49542217469351,1.49542217469351,1.32926415528312,1.10189002345838,1.04029368674331,0.996948116462341,1.32287346222888,1.39572736304728,1.49542217469351,1.4242115949462,1.41234316498832,1.23152414386524,1.05559212331307,1.16310613587273,1.29603255140104,1.43040381927205,1.49542217469351,1.32926415528312,1.49542217469351,1.09664292810857,1.1555534986268,1.49542217469351,0.996948116462341,1.22352723384015,1.49542217469351,1.49542217469351,1.41671574444648,1.19633773975481,1.09664292810857,0.879660102760889,1.30849440285682,1.23152414386524,1.4242115949462,1.49542217469351,1.42065106595884,0.879660102760889,1.17497456583062,0.972024413550783,1.35070389972317
"PANTA.06i",1.08002712616754,1.05559212331307,1.04679552228546,1.14355813358916,0.925737536715031,0.972024413550783,1.14355813358916,1.08002712616754,1.12156663102013,1.02810274510179,1.21503051693848,1.16310613587273,0.934638859183444,0,0.865770732717296,0.780220265057484,1.10531204216477,0.925737536715031,0.996948116462341,0.815684822560097,1.12156663102013,1.37578840071803,1.08757976341346,1.19633773975481,0.967626113036978,0.996948116462341,0.883658557773439,0.95163229298678,1.19633773975481,1.08757976341346,1.05559212331307,1.10189002345838,1.43311291741462,1.44003616822338,1.43040381927205,1.25930288395243,0.925737536715031,0.996948116462341,0.845238620478941,0.747711087346756,0.977776037299604,1.23534875300768,1.43040381927205,1.04679552228546,1.19633773975481,0.972024413550783,0.747711087346756,0.95163229298678,1.19633773975481,0.865770732717296,1.05559212331307,1.08002712616754,1.42744843948017,1.44201423988303,1.49542217469351,1.19633773975481,1.44201423988303,1.43040381927205,0.934638859183444,0,1.02318359321135,0.780220265057484,1.10531204216477,0.815684822560097,0.925737536715031,1.1805964537054,1.49542217469351,1.4379059372053,1.43311291741462,1.43560528770577,0.854526956967721,0.837436417828366,0.944477162964323,1.24618514557793,1.4242115949462,1.44385589280753,1.44003616822338,1.43311291741462,1.04679552228546,0.996948116462341,0.830790097051951,1.27110884848949,1.26535722474066,1.42065106595884,1.43560528770577,1.49542217469351,0.913869106757146,0.934638859183445,1.32926415528312,0.95163229298678,1.07670396577933,1.43040381927205,1.43040381927205,1.49542217469351,1.19633773975481,0.7916940924848,0.747711087346756,1.35947470426683,1.22352723384015,1.44003616822338,1.41671574444648,1.4379059372053,0.854526956967721,0.967626113036978,0.845238620478941,1.17821141036458
"CAIEA.06i",1.25930288395243,1.14355813358916,0.913869106757146,0.996948116462341,1.08757976341346,0.944477162964323,1.23152414386524,1.25930288395243,1.09664292810857,1.12156663102013,1.19633773975481,1.24618514557793,1.14355813358916,0.865770732717296,0,0.934638859183445,0.996948116462341,1.08757976341346,1.27387814881299,0.883658557773439,1.19633773975481,1.37080366013572,1.06815869620965,1.27110884848949,1.16310613587273,1.06815869620965,0.95163229298678,1.10531204216477,1.17497456583062,1.1555534986268,1.24618514557793,1.27110884848949,1.35947470426683,1.37578840071803,1.42744843948017,1.33800931419946,1.08757976341346,1.1555534986268,0.996948116462341,0.977776037299604,0.957070191803847,1.37080366013572,1.42744843948017,1.12156663102013,1.29603255140104,1.04679552228546,1.13936927595696,1.01960602820012,1.1805964537054,1.04679552228546,1.14355813358916,1.25930288395243,1.34587995722416,1.31597151373029,1.49542217469351,1.1805964537054,1.38038969971709,1.27110884848949,1.14355813358916,0.865770732717296,0.230064949952848,0.934638859183445,0.996948116462341,0.883658557773439,1.08757976341346,1.05559212331307,1.49542217469351,1.43560528770577,1.43040381927205,1.3653854638506,1.10531204216477,0.810020344625652,1.02318359321135,1.2375907652636,1.33800931419946,1.38465016175325,1.37578840071803,1.19633773975481,1.29150096905349,1.1555534986268,1.03132563771966,1.34587995722416,1.25615462674255,1.41671574444648,1.3653854638506,1.49542217469351,0.996948116462341,1.07670396577933,1.41234316498832,1.01960602820012,1.13652085276707,1.42744843948017,1.42744843948017,1.43311291741462,1.1805964537054,1.10189002345838,0.822482196081431,1.1805964537054,1.21057985570427,1.37578840071803,1.41234316498832,1.37080366013572,0.925737536715031,1.16310613587273,1.15032474976424,1.16829857397931
"FUNDO.06i",1.10531204216477,0.996948116462341,0.996948116462341,1.1555534986268,0.977776037299604,1.01688707879159,1.06815869620965,1.18387588829903,1.13936927595696,0.972024413550783,1.21057985570427,1.08757976341346,1.08757976341346,0.780220265057484,0.934638859183445,0,1.05233412293247,0.897253304816107,0.717802643852886,0.961342826588686,0.883658557773439,1.34587995722416,0.957070191803847,1.04029368674331,1.18387588829903,0.957070191803847,0.86274356232318,0.996948116462341,1.19633773975481,0.957070191803847,1.08757976341346,1.04029368674331,1.44557476887039,1.35070389972317,1.44385589280753,1.08757976341346,0.977776037299604,0.872329601904548,0.907934891778204,0.664632077641561,0.876626792061714,1.2283825006411,1.44385589280753,0.910256975900398,1.28179043545158,1.09280851227603,1.01688707879159,0.996948116462341,1.04029368674331,1.09280851227603,1.17033039758623,1.18387588829903,1.32287346222888,1.35522634581599,1.44869023173434,1.12156663102013,1.40479052774239,1.26535722474066,1.08757976341346,0.780220265057484,0.975275331321855,0,1.05233412293247,0.961342826588686,0.897253304816107,1.10531204216477,1.44003616822338,1.44869023173434,1.39228961092155,1.34072332903556,0.747711087346756,0.664632077641561,0.910256975900398,0.947100710639224,1.17033039758623,1.35947470426683,1.40195828877517,1.27387814881299,1.07670396577933,0.957070191803847,0.887906916224273,1.18387588829903,1.19633773975481,1.4379059372053,1.34072332903556,1.49542217469351,0.783316377220411,0.747711087346756,1.30036710842914,0.837436417828366,0.805227324834968,1.38860630507255,1.38860630507255,1.4471827497034,1.04029368674331,1.05925737374124,0.837436417828366,1.12156663102013,1.07670396577933,1.40195828877517,1.43560528770577,1.39894332471328,0.996948116462341,1.10531204216477,0.907934891778204,1.08002712616754
"RINCO.06i",1.28179043545158,1.27110884848949,1.06815869620965,1.16310613587273,1.04029368674331,1.08757976341346,1.16310613587273,1.28179043545158,1.02810274510179,1.25930288395243,1.12156663102013,1.08002712616754,1.27110884848949,1.10531204216477,0.996948116462341,1.05233412293247,0,1.04029368674331,1.2283825006411,0.934638859183445,1.30036710842914,1.17033039758623,1.10531204216477,1.12156663102013,1.28179043545158,1.10531204216477,1.07670396577933,1.05925737374124,1.21503051693848,1.25615462674255,1.08002712616754,1.12156663102013,1.22352723384015,1.25615462674255,1.3653854638506,1.1805964537054,1.19633773975481,1.10531204216477,0.872329601904548,0.941562109992211,0.920259799811392,1.31597151373029,1.29150096905349,1.06815869620965,1.31949015414133,1.08757976341346,0.996948116462341,1.20784098725245,1.12156663102013,1.17033039758623,1.27110884848949,1.35947470426683,1.10189002345838,1.32926415528312,1.38038969971709,1.29150096905349,1.32926415528312,1.21057985570427,1.27110884848949,1.10531204216477,1.13936927595696,1.05233412293247,0,0.934638859183445,1.04029368674331,0.996948116462341,1.35300101519889,1.24618514557793,1.13936927595696,1.23534875300768,1.05925737374124,1.14649033393169,1.06815869620965,1.13445820149163,1.1805964537054,1.27387814881299,1.25615462674255,1.22352723384015,0.972024413550783,1.10531204216477,0.928193073947697,1.10189002345838,1.27387814881299,1.4242115949462,1.1555534986268,1.33800931419946,1.13936927595696,0.957070191803847,1.33800931419946,0.975275331321855,1.09280851227603,1.21057985570427,1.21057985570427,1.37578840071803,1.21057985570427,1.04679552228546,1.13652085276707,1.29150096905349,1.30849440285682,1.32287346222888,1.42065106595884,1.24618514557793,1.05925737374124,1.19633773975481,1.03529227478782,1.07483468806096
"CANAL.06i",0.996948116462341,1.08002712616754,0.865770732717296,1.05559212331307,0.854526956967721,0.897253304816107,1.16310613587273,1.19633773975481,1.14355813358916,1.16310613587273,1.23152414386524,1.08002712616754,1.08002712616754,0.925737536715031,1.08757976341346,0.897253304816107,1.04029368674331,0,0.934638859183445,0.845238620478941,1.13936927595696,1.31597151373029,0.822482196081431,1.02318359321135,0.996948116462341,1.01960602820012,0.910256975900398,0.783316377220411,1.31949015414133,1.10531204216477,1.08002712616754,1.12156663102013,1.30036710842914,1.32287346222888,1.3653854638506,1.27110884848949,0.95163229298678,0.822482196081431,0.872329601904548,0.86274356232318,0.920259799811392,1.31597151373029,1.3653854638506,1.06815869620965,1.41234316498832,1.24618514557793,1.08757976341346,0.975275331321855,1.02318359321135,1.08757976341346,1.42744843948017,1.19633773975481,1.10189002345838,1.26535722474066,1.38038969971709,1.21057985570427,1.26535722474066,1.21057985570427,1.08002712616754,0.925737536715031,1.22352723384015,0.897253304816107,1.04029368674331,0.845238620478941,0,0.879660102760889,1.35300101519889,1.38038969971709,1.30036710842914,1.37578840071803,0.883658557773439,0.941562109992211,0.972024413550783,1.06815869620965,1.35300101519889,1.33519837026206,1.25615462674255,1.13936927595696,1.1555534986268,0.925737536715031,0.690194849858544,0.996948116462341,1.05925737374124,1.4242115949462,1.1555534986268,1.42065106595884,0.944477162964323,1.03529227478782,1.42065106595884,0.783316377220411,1.09280851227603,1.29150096905349,1.29150096905349,1.37578840071803,1.02318359321135,0.830790097051951,0.883658557773439,1.12156663102013,1.06815869620965,1.25615462674255,1.33800931419946,1.24618514557793,0.67293997861208,1.10189002345838,0.872329601904548,0.947100710639224
"BABAL.06i",1.1555534986268,1.13936927595696,1.12156663102013,1.21057985570427,0.934638859183445,1.05925737374124,1.12156663102013,0.972024413550783,1.19633773975481,1.21057985570427,1.35300101519889,1.13936927595696,1.30036710842914,0.996948116462341,1.27387814881299,0.717802643852886,1.2283825006411,0.934638859183445,0,0.920259799811392,0.822482196081431,1.20784098725245,0.815684822560097,1.08757976341346,1.1555534986268,1.07670396577933,0.977776037299604,1.03529227478782,1.25930288395243,0.815684822560097,1.13936927595696,1.08757976341346,1.38465016175325,1.28179043545158,1.38038969971709,1.04679552228546,1.09280851227603,0.996948116462341,0.86274356232318,0.775404090581821,0.830790097051951,0.975275331321855,1.38038969971709,0.629651441976215,1.34587995722416,1.13652085276707,1.05925737374124,1.03529227478782,1.08757976341346,0.883658557773439,1.04679552228546,1.1555534986268,1.37578840071803,1.39894332471328,1.39228961092155,1.08757976341346,1.34587995722416,1.24618514557793,1.30036710842914,0.996948116462341,1.25615462674255,0.717802643852886,1.2283825006411,0.920259799811392,0.934638859183445,1.1555534986268,1.49542217469351,1.39228961092155,1.44201423988303,1.26535722474066,0.872329601904548,0.690194849858544,1.12156663102013,0.830790097051951,1.13936927595696,1.45010635121795,1.4471827497034,1.25615462674255,0.95163229298678,0.996948116462341,0.773494228289747,1.06815869620965,1.1077201294026,1.3653854638506,1.26535722474066,1.43040381927205,1.18387588829903,0.685401830067859,1.10189002345838,0.957070191803847,0.747711087346756,1.31597151373029,1.24618514557793,1.32926415528312,1.08757976341346,1.01960602820012,0.957070191803847,0.996948116462341,0.854526956967721,1.34072332903556,1.43040381927205,1.39228961092155,0.957070191803847,1.1555534986268,0.941562109992211,0.934638859183445
"LMEIO.06i",0.972024413550783,1.04679552228546,0.854526956967721,1.02318359321135,0.747711087346756,0.783316377220411,1.21057985570427,0.972024413550783,1.10189002345838,1.21057985570427,1.1805964537054,1.13936927595696,1.13936927595696,0.815684822560097,0.883658557773439,0.961342826588686,0.934638859183445,0.845238620478941,0.920259799811392,0,1.01960602820012,1.27387814881299,0.910256975900398,1.17033039758623,1.06815869620965,0.996948116462341,0.810020344625652,0.872329601904548,1.25930288395243,0.996948116462341,1.04679552228546,1.08757976341346,1.32287346222888,1.28179043545158,1.44003616822338,1.22352723384015,0.934638859183445,0.712105797473101,0.585165198793113,0.775404090581821,0.657985756865145,1.13652085276707,1.44003616822338,0.95163229298678,1.25930288395243,1.05925737374124,0.883658557773439,0.872329601904548,1.17033039758623,0.783316377220411,0.944477162964323,1.30849440285682,1.23534875300768,1.28915704714958,1.44557476887039,1.17033039758623,1.28915704714958,1.24618514557793,1.13936927595696,0.815684822560097,1.01960602820012,0.961342826588686,0.934638859183445,0,0.845238620478941,0.972024413550783,1.43560528770577,1.39228961092155,1.32287346222888,1.19633773975481,1.03529227478782,0.690194849858544,1.04029368674331,1.04679552228546,1.30036710842914,1.40195828877517,1.34072332903556,1.18387588829903,0.95163229298678,0.910256975900398,0.517646137393908,1.1555534986268,1.1077201294026,1.43311291741462,1.26535722474066,1.43040381927205,1.01960602820012,0.941562109992211,1.28179043545158,0.780220265057484,0.996948116462341,1.31597151373029,1.31597151373029,1.32926415528312,1.08757976341346,0.822482196081431,0.679737352133414,1.08757976341346,1.04029368674331,1.28179043545158,1.43040381927205,1.33519837026206,0.780220265057484,1.06815869620965,0.86274356232318,1.05559212331307
"TALHA.06i",1.23152414386524,1.09664292810857,1.08002712616754,1.19633773975481,1.04679552228546,0.996948116462341,1.19633773975481,0.996948116462341,1.29603255140104,1.06815869620965,1.28179043545158,1.09664292810857,1.41234316498832,1.12156663102013,1.19633773975481,0.883658557773439,1.30036710842914,1.13936927595696,0.822482196081431,1.01960602820012,0,1.10189002345838,0.913869106757146,1.33800931419946,1.32926415528312,1.21057985570427,1.17033039758623,1.23534875300768,1.26535722474066,1.12156663102013,1.21503051693848,1.24618514557793,1.4242115949462,1.12156663102013,1.33800931419946,1.21503051693848,1.13936927595696,1.02318359321135,1.12156663102013,1.09280851227603,1.07670396577933,1.10189002345838,1.33800931419946,0.8411749732651,1.38860630507255,1.35947470426683,1.19633773975481,1.23534875300768,1.14355813358916,1.10189002345838,1.09664292810857,1.32926415528312,1.32926415528312,1.22352723384015,1.35947470426683,1.14355813358916,1.22352723384015,1.24618514557793,1.41234316498832,1.12156663102013,1.16310613587273,0.883658557773439,1.30036710842914,1.01960602820012,1.13936927595696,1.23152414386524,1.31949015414133,1.35947470426683,1.25930288395243,1.27110884848949,1.1555534986268,1.01688707879159,1.27110884848949,0.910256975900398,1.09664292810857,1.30849440285682,1.29150096905349,1.16310613587273,1.1805964537054,1.21057985570427,1.06815869620965,1.32926415528312,1.06815869620965,1.30849440285682,1.1805964537054,1.29603255140104,1.16310613587273,0.95163229298678,1.17497456583062,0.972024413550783,0.925737536715031,1.14355813358916,1.14355813358916,1.35300101519889,1.02810274510179,1.16310613587273,0.865770732717296,0.747711087346756,0.967626113036978,1.21057985570427,1.29603255140104,1.28179043545158,1.30849440285682,1.23152414386524,1.12156663102013,1.08289191960565
"PPRAI.06i",1.49542217469351,1.42065106595884,1.3653854638506,1.41671574444648,1.08757976341346,1.22352723384015,1.23152414386524,1.16310613587273,1.41234316498832,1.32926415528312,1.30849440285682,1.14355813358916,1.49542217469351,1.37578840071803,1.37080366013572,1.34587995722416,1.17033039758623,1.31597151373029,1.20784098725245,1.27387814881299,1.10189002345838,0,1.06815869620965,1.27110884848949,1.49542217469351,1.30849440285682,1.32926415528312,1.25615462674255,1.40195828877517,1.37578840071803,1.33800931419946,1.27110884848949,1.10189002345838,0.865770732717296,0.8411749732651,1.14355813358916,1.24618514557793,1.23534875300768,1.21849214234286,1.24618514557793,1.1077201294026,0.830790097051951,0.697863681523639,1.21057985570427,1.49542217469351,1.30036710842914,1.30036710842914,1.32287346222888,1.35300101519889,1.22352723384015,1.24618514557793,1.34587995722416,1.25930288395243,1.08757976341346,0.830790097051951,1.35300101519889,0.787064302470269,0.967626113036978,1.49542217469351,1.37578840071803,1.35947470426683,1.34587995722416,1.17033039758623,1.27387814881299,1.31597151373029,1.16310613587273,1.02810274510179,0.830790097051951,0.996948116462341,1.21057985570427,1.18387588829903,1.30246447473306,1.29150096905349,1.17497456583062,1.02810274510179,0.822482196081431,0.747711087346756,1.10189002345838,1.21057985570427,1.30849440285682,1.15774619976272,1.34587995722416,1.10531204216477,1.12156663102013,0.654247201428411,0.961342826588686,1.35947470426683,1.15032474976424,1.21503051693848,1.25615462674255,1.13652085276707,0.534079348104825,0.534079348104825,1.02318359321135,1.27110884848949,1.28179043545158,1.18387588829903,1.08002712616754,1.12156663102013,0.615762071932622,1.21503051693848,0.830790097051951,1.38465016175325,1.25930288395243,1.28179043545158,1.04679552228546
"FIGUA.06i",1.08002712616754,0.934638859183444,0.944477162964323,1.02810274510179,0.822482196081431,0.747711087346756,1.02810274510179,1.08002712616754,1.12156663102013,1.14355813358916,1.31949015414133,0.934638859183444,1.25930288395243,1.08757976341346,1.06815869620965,0.957070191803847,1.10531204216477,0.822482196081431,0.815684822560097,0.910256975900398,0.913869106757146,1.06815869620965,0,1.10189002345838,1.1805964537054,0.996948116462341,1.13652085276707,1.04029368674331,1.19633773975481,1.17033039758623,1.16310613587273,1.10189002345838,1.29150096905349,1.24618514557793,1.35947470426683,1.05559212331307,0.925737536715031,0.787064302470269,0.747711087346756,0.747711087346756,0.810020344625652,1.06815869620965,1.35947470426683,0.703728082208711,1.40745616441742,1.1555534986268,1.06815869620965,1.04029368674331,1.19633773975481,0.865770732717296,1.16310613587273,1.1805964537054,1.1805964537054,1.32287346222888,1.30849440285682,1.19633773975481,1.18387588829903,0.996948116462341,1.25930288395243,1.08757976341346,1.21057985570427,0.957070191803847,1.10531204216477,0.910256975900398,0.822482196081431,0.534079348104825,1.4242115949462,1.37578840071803,1.3653854638506,1.30036710842914,1.04029368674331,0.920259799811392,0.944477162964323,0.977776037299604,0.934638859183444,1.38860630507255,1.31597151373029,1.21057985570427,1.04679552228546,1.08757976341346,0.830790097051951,1.08002712616754,1.04029368674331,1.33800931419946,1.04679552228546,1.41671574444648,1.21057985570427,1.01688707879159,1.12156663102013,0.95163229298678,0.910256975900398,1.19633773975481,1.10189002345838,1.13936927595696,1.19633773975481,1.21057985570427,0.747711087346756,0.747711087346756,0.703728082208711,1.17033039758623,1.41671574444648,1.23534875300768,0.95163229298678,1.1805964537054,0.934638859183445,0.996948116462341
"PAPAG.06v",1.21503051693848,1.19633773975481,1.05559212331307,1.29603255140104,0.913869106757146,1.08002712616754,0.872329601904548,1.09664292810857,0.996948116462341,0.872329601904548,0.747711087346756,1.19633773975481,1.19633773975481,1.19633773975481,1.27110884848949,1.04029368674331,1.12156663102013,1.02318359321135,1.08757976341346,1.17033039758623,1.33800931419946,1.27110884848949,1.10189002345838,0,1.09664292810857,0.879660102760889,0.865770732717296,0.830790097051951,1.08757976341346,0.996948116462341,0.747711087346756,0.690194849858544,1.42065106595884,1.35947470426683,1.49542217469351,0.920259799811391,1.02318359321135,1.10189002345838,1.10531204216477,0.910256975900398,1.13652085276707,1.27110884848949,1.49542217469351,1.16310613587273,1.38038969971709,1.08002712616754,0.967626113036978,1.04679552228546,0.690194849858544,1.1805964537054,1.19633773975481,0.805227324834968,1.31949015414133,1.43311291741462,1.35300101519889,1.23152414386524,1.3653854638506,1.23152414386524,1.19633773975481,1.19633773975481,1.24618514557793,1.04029368674331,1.12156663102013,1.17033039758623,1.02318359321135,0.961342826588686,1.40745616441742,1.42744843948017,1.42065106595884,1.4242115949462,0.830790097051951,1.07670396577933,0.797558493169873,1.13652085276707,1.06815869620965,1.43560528770577,1.43040381927205,1.24618514557793,0.797558493169873,0.879660102760889,1.05233412293247,0.961342826588686,1.30036710842914,1.40195828877517,1.25930288395243,1.49542217469351,1.02810274510179,0.925737536715031,1.39572736304728,1.04679552228546,1.17033039758623,1.41671574444648,1.32926415528312,1.34587995722416,0.996948116462341,1.24618514557793,1.04679552228546,1.23152414386524,1.16310613587273,1.35947470426683,1.49542217469351,1.42744843948017,0.830790097051951,0.623092572788963,0.822482196081431,1.13445820149163
"PANTA.06v",0.920259799811391,1.17497456583062,1.02810274510179,1.28179043545158,0.879660102760889,0.934638859183444,1.28179043545158,1.19633773975481,0.95163229298678,1.15032474976424,1.24618514557793,1.17497456583062,1.03529227478782,0.967626113036978,1.16310613587273,1.18387588829903,1.28179043545158,0.996948116462341,1.1555534986268,1.06815869620965,1.32926415528312,1.49542217469351,1.1805964537054,1.09664292810857,0,0.534079348104825,0.944477162964323,0.913869106757146,1.04679552228546,0.967626113036978,0.679737352133414,0.805227324834968,1.41671574444648,1.49542217469351,1.49542217469351,1.29603255140104,0.996948116462341,1.08002712616754,1.17033039758623,0.883658557773439,1.26535722474066,1.49542217469351,1.49542217469351,1.14355813358916,1.22352723384015,0.797558493169873,0.934638859183444,1.02318359321135,1.09664292810857,1.05559212331307,1.17497456583062,1.06815869620965,1.30849440285682,1.43040381927205,1.49542217469351,1.09664292810857,1.43040381927205,1.31949015414133,1.03529227478782,0.967626113036978,1.12156663102013,1.18387588829903,1.28179043545158,1.06815869620965,0.996948116462341,1.30849440285682,1.49542217469351,1.49542217469351,1.49542217469351,1.33800931419946,1.21057985570427,1.05925737374124,1.02810274510179,1.12156663102013,1.40195828877517,1.49542217469351,1.42744843948017,1.32926415528312,0.897253304816107,1.08002712616754,0.957070191803847,0.920259799811391,1.21057985570427,1.49542217469351,1.33800931419946,1.49542217469351,1.23152414386524,1.17033039758623,1.49542217469351,1.02318359321135,1.37578840071803,1.49542217469351,1.49542217469351,1.42065106595884,1.21503051693848,1.23152414386524,0.913869106757146,1.21503051693848,1.24618514557793,1.42744843948017,1.38860630507255,1.4242115949462,0.913869106757146,0.920259799811391,0.897253304816107,1.18602448337761
